masked	src
ⲡⲉϫⲁϥ ⲡⲉϫⲁ ϥ ⲟⲛ ⲛⲁⲩ ⲛⲁ ⲩ ϫⲉⲡⲥⲁⲃⲃⲁⲧⲟⲛ ϫⲉ ⲡ ⲥⲁⲃⲃⲁⲧⲟⲛ ⲛⲧⲁϥϣⲱⲡⲉ ⲛⲧ ⲁ ϥ ϣⲱⲡⲉ [MASK] ⲡⲣⲱⲙⲉ ⲡ ⲣⲱⲙⲉ . ⲁⲩⲱ ⲛⲧⲁⲡⲣⲱⲙⲉ ⲛⲧ ⲁ ⲡ ⲣⲱⲙⲉ ϣⲱⲡⲉ [MASK] ⲉⲧⲃⲉ ⲡⲥⲁⲃⲃⲁⲧⲟⲛ ⲡ ⲥⲁⲃⲃⲁⲧⲟⲛ [MASK]	ⲡⲉϫⲁϥ ⲟⲛ ⲛⲁⲩ ϫⲉⲡⲥⲁⲃⲃⲁⲧⲟⲛ ⲛⲧⲁϥϣⲱⲡⲉ ⲉⲧⲃⲉ ⲡⲣⲱⲙⲉ . ⲁⲩⲱ ⲛⲧⲁⲡⲣⲱⲙⲉ ϣⲱⲡⲉ ⲁⲛ ⲉⲧⲃⲉ ⲡⲥⲁⲃⲃⲁⲧⲟⲛ .
ⲡⲉϫⲁⲓ ⲡⲉϫⲁ ⲓ ⲛⲁϥ ⲛⲁ [MASK] · ϫⲉⲙⲙⲟⲛ ϫⲉ ⲙⲙⲟⲛ [MASK] ⲡⲧⲱϣ [MASK] ⲧⲱϣ ⲁⲛ ⲡⲉ ⲡⲁⲓ · ⲉⲧⲃⲉⲡⲁⲓ ⲉⲧⲃⲉ ⲡⲁⲓ ⲣⲱ [MASK] ⲛⲧⲁⲓⲉⲓ ⲛⲧ ⲁ ⲓ ⲉⲓ ϣⲁⲣⲟⲕ ϣⲁⲣⲟ ⲕ ⲉⲡⲉⲓⲙⲁ ⲉ ⲡⲉⲓ ⲙⲁ ·	ⲡⲉϫⲁⲓ ⲛⲁϥ · ϫⲉⲙⲙⲟⲛ · ⲡⲧⲱϣ ⲁⲛ ⲡⲉ ⲡⲁⲓ · ⲉⲧⲃⲉⲡⲁⲓ ⲣⲱ · ⲛⲧⲁⲓⲉⲓ ϣⲁⲣⲟⲕ ⲉⲡⲉⲓⲙⲁ ·
[MASK] [MASK] ⲁ ⲥ ⲧⲱⲟⲩⲛ ⲉⲧⲣⲉⲥⲥⲣⲓⲧ ⲉ ⲧⲣⲉ ⲥ ⲥⲣⲓⲧ ⲃⲟⲉⲥ ⲇⲉ ⲁϥϩⲱⲛ ⲁ ϥ ϩⲱⲛ ⲉⲧⲟⲟⲧⲟⲩ ⲉⲧⲟⲟⲧ ⲟⲩ ⲛⲛⲉϥϩⲙϩⲁⲗ ⲛ ⲛⲉϥ ϩⲙϩⲁⲗ ⲉϥϫⲱ ⲉ ϥ ϫⲱ ⲙⲙⲟⲥ ⲙⲙⲟ ⲥ ⲛⲁⲩ ⲛⲁ ⲩ ϫⲉⲙⲁⲣⲉⲥⲕⲱⲧϥ ϫⲉ ⲙⲁⲣⲉ ⲥ ⲕⲱⲧϥ [MASK] ϩⲛ ⲧ ⲙⲏⲧⲉ ⲛⲛⲉⲕⲛⲁⲁⲩ [MASK] ⲛⲉ ⲕⲛⲁⲁⲩ ⲛⲧⲉⲧⲛⲧⲙϯϣⲓⲡⲉ ⲛ ⲧⲉⲧⲛ ⲧⲙ [MASK] ⲛⲁⲥ ⲛⲁ ⲥ	ⲁⲩⲱ ⲁⲥⲧⲱⲟⲩⲛ ⲉⲧⲣⲉⲥⲥⲣⲓⲧ ⲃⲟⲉⲥ ⲇⲉ ⲁϥϩⲱⲛ ⲉⲧⲟⲟⲧⲟⲩ ⲛⲛⲉϥϩⲙϩⲁⲗ ⲉϥϫⲱ ⲙⲙⲟⲥ ⲛⲁⲩ ϫⲉⲙⲁⲣⲉⲥⲕⲱⲧϥ ϩⲛⲧⲙⲏⲧⲉ ⲛⲛⲉⲕⲛⲁⲁⲩ ⲛⲧⲉⲧⲛⲧⲙϯϣⲓⲡⲉ ⲛⲁⲥ
ⲉⲓⲥϩⲏⲏⲧⲉ [MASK] ϩⲏⲏⲧⲉ ϯϭⲱϣⲧ ϯ ϭⲱϣⲧ ⲉⲃⲟⲗ ϩⲏⲧⲕ ϩⲏⲧ ⲕ ·	ⲉⲓⲥϩⲏⲏⲧⲉ ϯϭⲱϣⲧ ⲉⲃⲟⲗ ϩⲏⲧⲕ ·
[MASK] ⲁ ⲟⲩ ⲥⲟ ϫⲛⲉⲟⲩϩⲗⲗⲟ ϫⲛⲉ ⲟⲩ ϩⲗⲗⲟ ϫⲉⲟⲩ ϫⲉ ⲟⲩ ⲡⲉ [MASK] ⲡ ϩⲱⲃ ⲛⲧⲙⲛⲧϣⲙⲙⲟ ⲛ ⲧ ⲙⲛⲧϣⲙⲙⲟ ....	ⲁⲟⲩⲥⲟ ϫⲛⲉⲟⲩϩⲗⲗⲟ ϫⲉⲟⲩ ⲡⲉ ⲡϩⲱⲃ ⲛⲧⲙⲛⲧϣⲙⲙⲟ ....
ⲏ ⲛⲉⲣⲁⲧϭⲁⲓⲉⲛⲉⲥⲛⲏⲩ ⲛⲉⲣ ⲁ [MASK] ⲛⲉ ⲥⲛⲏⲩ ⲉⲧϩⲙⲡⲙⲁ [MASK] ϩⲙ ⲡ ⲙⲁ ⲛⲙⲙⲉ ⲛⲙⲙ ⲉ ·	ⲏ ⲛⲉⲣⲁⲧϭⲁⲓⲉⲛⲉⲥⲛⲏⲩ ⲉⲧϩⲙⲡⲙⲁ ⲛⲙⲙⲉ ·
ϩⲙⲡⲁⲓ ϩⲙ ⲡⲁⲓ [MASK] ⲉⲛⲧⲁϥϫⲟⲟⲥ [MASK] ⲁ ϥ ϫⲟⲟ ⲥ [MASK] ϫⲉ ⲙ ⲡⲓ ⲟⲩⲟⲉⲓϣ ⲅⲁⲣ ⲛⲉⲧⲉⲧⲛⲟ ⲛⲉ ⲧⲉⲧⲛ ⲟ ⲛⲕⲁⲕⲉ [MASK] ⲕⲁⲕⲉ ⲡⲉ · ⲧⲉⲛⲟⲩ ⲇⲉ ⲛⲟⲩⲟⲉⲓⲛ ⲛ ⲟⲩⲟⲉⲓⲛ ϩⲙⲡϫⲟⲉⲓⲥ ϩⲙ ⲡ ϫⲟⲉⲓⲥ ·	ϩⲙⲡⲁⲓ ⲟⲛ ⲉⲛⲧⲁϥϫⲟⲟⲥ ϫⲉⲙⲡⲓⲟⲩⲟⲉⲓϣ ⲅⲁⲣ ⲛⲉⲧⲉⲧⲛⲟ ⲛⲕⲁⲕⲉ ⲡⲉ · ⲧⲉⲛⲟⲩ ⲇⲉ ⲛⲟⲩⲟⲉⲓⲛ ϩⲙⲡϫⲟⲉⲓⲥ ·
[MASK] ϥ ⲥⲏϩ ⲅⲁⲣ ϫⲉⲣⲓⲙⲉ ϫⲉ ⲣⲓⲙⲉ ⲉϫⲛⲟⲩⲣⲉϥⲙⲟⲟⲩⲧ ⲉϫⲛ ⲟⲩ ⲣⲉϥⲙⲟⲟⲩⲧ · ⲙⲟⲟϣⲉ [MASK] ⲛⲙⲙⲁϥ ⲛⲙⲙⲁ ϥ ϣⲁⲛⲧⲟⲩⲧⲟⲙⲥϥ ϣⲁⲛⲧ ⲟⲩ ⲧⲟⲙⲥ ϥ ·	ϥⲥⲏϩ ⲅⲁⲣ ϫⲉⲣⲓⲙⲉ ⲉϫⲛⲟⲩⲣⲉϥⲙⲟⲟⲩⲧ · ⲙⲟⲟϣⲉ ⲉⲃⲟⲗ ⲛⲙⲙⲁϥ ϣⲁⲛⲧⲟⲩⲧⲟⲙⲥϥ ·
ⲁϥϫⲛⲟⲩⲟⲩ ⲁ [MASK] ϫⲛⲟⲩ ⲟⲩ ⲇⲉ ϫⲉⲉⲧⲉⲧⲛϯⲧⲱⲛ ϫⲉ ⲉ ⲧⲉⲧⲛ ϯⲧⲱⲛ ⲉⲧⲃⲉⲟⲩ ⲉⲧⲃⲉ ⲟⲩ ⲙⲛⲛⲉⲧⲛⲉⲣⲏⲩ ⲙⲛ ⲛⲉⲧⲛ [MASK].	ⲁϥϫⲛⲟⲩⲟⲩ ⲇⲉ ϫⲉⲉⲧⲉⲧⲛϯⲧⲱⲛ ⲉⲧⲃⲉⲟⲩ ⲙⲛⲛⲉⲧⲛⲉⲣⲏⲩ .
ⲉⲣϣⲁⲛⲧⲃⲁϣⲟⲣ ⲉⲣϣⲁⲛ ⲧ ⲃⲁϣⲟⲣ ⲁϣϣⲕⲁⲕ ⲉⲃⲟⲗ [MASK] ⲉⲧⲉⲛⲧⲟⲕ [MASK] ⲛⲧⲟⲕ ⲡⲉ ⲡϩⲙϩⲁⲗ [MASK] ϩⲙϩⲁⲗ ⲙⲡⲙⲁⲙⲙⲱⲛⲁⲥ ⲙ ⲡ ⲙⲁⲙⲙⲱⲛⲁⲥ ϩⲛϩⲉⲛϩⲣⲟⲟⲩ ϩⲛ ϩⲉⲛ ϩⲣⲟⲟⲩ ⲉⲩⲟϣ ⲉ ⲩ ⲟϣ, ⲉⲣⲉⲡⲙⲟⲩⲓⲧⲣⲣⲉ ⲉⲣⲉ ⲡ ⲙⲟⲩⲓ [MASK] ⲉⲧⲉⲁⲛⲟⲕ ⲉⲧⲉ ⲁⲛⲟⲕ ⲡⲉ ⲡϩⲙϩⲁⲗ ⲡ ϩⲙϩⲁⲗ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ,	ⲉⲣϣⲁⲛⲧⲃⲁϣⲟⲣ ⲁϣϣⲕⲁⲕ ⲉⲃⲟⲗ ⲁⲛ ⲉⲧⲉⲛⲧⲟⲕ ⲡⲉ ⲡϩⲙϩⲁⲗ ⲙⲡⲙⲁⲙⲙⲱⲛⲁⲥ ϩⲛϩⲉⲛϩⲣⲟⲟⲩ ⲉⲩⲟϣ , ⲉⲣⲉⲡⲙⲟⲩⲓⲧⲣⲣⲉ ⲉⲧⲉⲁⲛⲟⲕ ⲡⲉ ⲡϩⲙϩⲁⲗ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ ,
ϩⲓⲧⲛⲛⲉⲓϣⲁϫⲉ ϩⲓⲧⲛ ⲛⲉⲓ ϣⲁϫⲉ ⲇⲉ [MASK] ⲁ ⲛⲉⲛ ⲉⲓⲟⲧⲉ ϭⲱ ⲉⲧⲙϣⲓⲛⲉ ⲉ ⲧⲙ ϣⲓⲛⲉ ⲛⲥⲱⲛ [MASK] ⲛ ·	ϩⲓⲧⲛⲛⲉⲓϣⲁϫⲉ ⲇⲉ ⲁⲛⲉⲛⲉⲓⲟⲧⲉ ϭⲱ ⲉⲧⲙϣⲓⲛⲉ ⲛⲥⲱⲛ ·
ⲁⲩⲱ [MASK] ⲁϥⲉⲡⲓⲧⲓⲙⲁ ⲁ ϥ ⲉⲡⲓⲧⲓⲙⲁ ⲛⲁϥ ⲛⲁ ϥ ⲉϥϫⲱ ⲉ ϥ ϫⲱ [MASK] ⲙⲙⲟ ⲥ ϫⲉⲧⲙⲣⲱⲕ [MASK] ⲧⲙ ⲣⲱ ⲕ ⲛⲅⲉⲓ ⲛ ⲅ ⲉⲓ ⲉⲃⲟⲗ ⲙⲙⲟϥ ⲙⲙⲟ ϥ	ⲁⲩⲱ ⲓⲏⲥⲟⲩⲥ ⲁϥⲉⲡⲓⲧⲓⲙⲁ ⲛⲁϥ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉⲧⲙⲣⲱⲕ ⲛⲅⲉⲓ ⲉⲃⲟⲗ ⲙⲙⲟϥ
ⲛⲧⲉⲣⲟⲩⲙⲟⲟⲛⲉ ⲛⲧⲉⲣ ⲟⲩ ⲙⲟⲟⲛⲉ ⲇⲉ ⲉⲡⲉⲕⲣⲟ ⲉ ⲡⲉ [MASK] ⲁⲩⲉⲓ ⲁ ⲩ ⲉⲓ ⲉⲅⲉⲛⲛⲏⲥⲁⲣⲉⲧ ⲉ [MASK]	ⲛⲧⲉⲣⲟⲩⲙⲟⲟⲛⲉ ⲇⲉ ⲉⲡⲉⲕⲣⲟ ⲁⲩⲉⲓ ⲉⲅⲉⲛⲛⲏⲥⲁⲣⲉⲧ
ⲁⲩⲱ ⲉⲩⲕⲟⲓⲛⲱⲛⲉⲓ ⲉ ⲩ ⲕⲟⲓⲛⲱⲛⲉⲓ ⲙⲛⲛϩⲏⲕⲉ [MASK] ⲛ ϩⲏⲕⲉ ϩⲛⲛⲉ ϩⲛ ⲛⲉ ⲡⲣⲟⲥⲟⲩⲟⲉⲓϣ ϫⲉⲉⲩⲉⲧⲁϩⲙⲟⲩ ϫⲉ ⲉⲩⲉ ⲧⲁϩⲙ [MASK] ⲉϩⲟⲩⲛ ⲉⲧⲕⲟⲓⲛⲱⲛⲓⲁ ⲉ ⲧ ⲕⲟⲓⲛⲱⲛⲓⲁ ⲛⲛϣⲁⲉⲛⲉϩ ⲛ ⲛ ϣⲁ ⲉⲛⲉϩ [MASK]	ⲁⲩⲱ ⲉⲩⲕⲟⲓⲛⲱⲛⲉⲓ ⲙⲛⲛϩⲏⲕⲉ ϩⲛⲛⲉ ⲡⲣⲟⲥⲟⲩⲟⲉⲓϣ ϫⲉⲉⲩⲉⲧⲁϩⲙⲟⲩ ⲉϩⲟⲩⲛ ⲉⲧⲕⲟⲓⲛⲱⲛⲓⲁ ⲛⲛϣⲁⲉⲛⲉϩ ·
ⲛⲁⲓ ⲁϥϫⲟⲟⲩ ⲁ ϥ ϫⲟ ⲟⲩ ⲛϭⲓⲁⲡⲁ [MASK] ⲁⲡⲁ ϫⲓϫⲱⲓ ·	ⲛⲁⲓ ⲁϥϫⲟⲟⲩ ⲛϭⲓⲁⲡⲁ ϫⲓϫⲱⲓ ·
ⲛⲧⲉⲣⲉⲛⲟⲉⲙⲓⲛ ⲛⲧⲉⲣⲉ ⲛⲟⲉⲙⲓⲛ ⲇⲉ ⲛⲁⲩ ϫⲉⲁⲥⲧⲁϫⲣⲟⲥ ϫⲉ ⲁ ⲥ ⲧⲁϫⲣⲟ ⲥ ⲉⲙⲟⲟϣⲉ ⲉ ⲙⲟⲟϣⲉ ⲛⲙⲙⲁⲥ ⲛⲙⲙⲁ ⲥ ⲁⲥⲗⲟ [MASK] ⲥ [MASK] ⲉⲥϣⲁϫⲉ ⲉ ⲥ ϣⲁϫⲉ ⲛⲙⲙⲁⲥ ⲛⲙⲙⲁ ⲥ ⲉⲡⲉⲓϩⲱⲃ ⲉ [MASK] ϩⲱⲃ	ⲛⲧⲉⲣⲉⲛⲟⲉⲙⲓⲛ ⲇⲉ ⲛⲁⲩ ϫⲉⲁⲥⲧⲁϫⲣⲟⲥ ⲉⲙⲟⲟϣⲉ ⲛⲙⲙⲁⲥ ⲁⲥⲗⲟ ⲉⲥϣⲁϫⲉ ⲛⲙⲙⲁⲥ ⲉⲡⲉⲓϩⲱⲃ
[MASK] ⲧⲉⲧⲛ ⲟⲩⲱϩ ⲟⲛ ⲉϫⲛⲛⲉⲧⲛϫⲓⲛϭⲟⲛⲥ ⲉϫⲛ ⲛⲉⲧⲛ ϫⲓⲛϭⲟⲛⲥ ·	ⲁⲗⲗⲁ ⲧⲉⲧⲛ ⲟⲩⲱϩ ⲟⲛ ⲉϫⲛⲛⲉⲧⲛϫⲓⲛϭⲟⲛⲥ ·
ⲁϥϩⲟⲕⲟⲩ ⲁ ϥ ϩⲟⲕ ⲟⲩ ⲁϥϯ ⲁ ϥ ϯ ⲛⲛⲉⲩⲟⲩⲁⲙⲟⲙⲉ ⲛ ⲛⲉⲩ ⲟⲩⲁⲙⲟⲙⲉ [MASK] ⲉ ⲩ ⲧⲟⲉⲓⲥ · ⲁϥϯ ⲁ ϥ [MASK] ⲟⲛ ⲙⲡⲁϩⲏⲡⲁⲣ ⲙ ⲡⲁ [MASK] · ⲉⲡⲉϥⲙⲁ ⲉ ⲡⲉϥ ⲙⲁ ⲛⲕⲉⲥⲟⲡ ⲛ [MASK] ⲥⲟⲡ ·	ⲁϥϩⲟⲕⲟⲩ ⲁϥϯ ⲛⲛⲉⲩⲟⲩⲁⲙⲟⲙⲉ ⲉⲩⲧⲟⲉⲓⲥ · ⲁϥϯ ⲟⲛ ⲙⲡⲁϩⲏⲡⲁⲣ · ⲉⲡⲉϥⲙⲁ ⲛⲕⲉⲥⲟⲡ ·
ⲙⲛϭⲟⲙ ⲙⲛ ϭⲟⲙ ⲅⲁⲣ ⲛⲗⲁⲁⲩ ⲛ ⲗⲁⲁⲩ ⲉⲕⲁⲕⲉⲥⲛⲧⲉ ⲉ ⲕⲁ [MASK] ⲥⲛⲧⲉ ⲉϩⲣⲁⲓ ⲡⲁⲣⲁⲧⲉⲧⲕⲏ ⲡⲁⲣⲁ ⲧ ⲉⲧ [MASK] ⲉϩⲣⲁⲓ ⲉⲧⲉⲡⲁⲓ ⲉⲧⲉ ⲡⲁⲓ ⲡⲉ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ [MASK]	ⲙⲛϭⲟⲙ ⲅⲁⲣ ⲛⲗⲁⲁⲩ ⲉⲕⲁⲕⲉⲥⲛⲧⲉ ⲉϩⲣⲁⲓ ⲡⲁⲣⲁⲧⲉⲧⲕⲏ ⲉϩⲣⲁⲓ ⲉⲧⲉⲡⲁⲓ ⲡⲉ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ .
ⲉⲁⲧⲉⲧⲛⲉⲡⲡⲉⲧⲥⲁϣⲉ ⲉ ⲁ ⲧⲉⲧⲛ ⲉⲡ ⲡ ⲉⲧ ⲥⲁϣⲉ ⲇⲉ ⲟⲛ ϫⲉϥϩⲟⲗϭ ϫⲉ ϥ ϩⲟⲗϭ · ⲁⲩⲱ ⲡⲉⲧϩⲟⲗϭ [MASK] ⲉⲧ ϩⲟⲗϭ ϫⲉϥⲥⲁϣⲉ ϫⲉ ϥ [MASK] ·	ⲉⲁⲧⲉⲧⲛⲉⲡⲡⲉⲧⲥⲁϣⲉ ⲇⲉ ⲟⲛ ϫⲉϥϩⲟⲗϭ · ⲁⲩⲱ ⲡⲉⲧϩⲟⲗϭ ϫⲉϥⲥⲁϣⲉ ·
ϫⲉⲁϫⲓⲥ ϫⲉ ⲁϫⲓ ⲥ [MASK] ⲉⲣⲟ ⲛ ⲱ ⲡⲣⲡⲉ ⲡ [MASK] ϫⲉⲉⲧⲃⲉⲟⲩ ϫⲉ ⲉⲧⲃⲉ ⲟⲩ ⲁⲡⲕⲁⲧⲁⲡⲉⲧⲁⲥⲙⲁ ⲁ ⲡ ⲕⲁⲧⲁⲡⲉⲧⲁⲥⲙⲁ ⲡⲱϩ [MASK] ⲉ ⲩ ⲛⲁ ⲥⲧⲁⲩⲣⲟⲩ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ	ϫⲉⲁϫⲓⲥ ⲉⲣⲟⲛ ⲱ ⲡⲣⲡⲉ ϫⲉⲉⲧⲃⲉⲟⲩ ⲁⲡⲕⲁⲧⲁⲡⲉⲧⲁⲥⲙⲁ ⲡⲱϩ ⲉⲩⲛⲁⲥⲧⲁⲩⲣⲟⲩ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ
ⲁⲩⲱ ⲁⲩⲉⲓ ⲁ ⲩ ⲉⲓ ⲛϭⲓⲧⲉϥⲙⲁⲁⲩ ⲛϭⲓ [MASK] ⲙⲁⲁⲩ ⲙⲛⲛⲉϥⲥⲛⲏⲩ ⲙⲛ ⲛⲉϥ ⲥⲛⲏⲩ ⲁⲩⲁϩⲉⲣⲁⲧⲟⲩ ⲁ [MASK] ⲁϩⲉ ⲣⲁⲧ ⲟⲩ ϩⲓⲃⲟⲗ ⲁⲩⲱ ⲁⲩϫⲟⲟⲩ ⲁ ⲩ ϫⲟⲟⲩ [MASK] ⲛⲁ ϥ ⲉϩⲟⲩⲛ ⲉⲩⲙⲟⲩⲧⲉ ⲉ ⲩ ⲙⲟⲩⲧⲉ [MASK] ⲉⲣⲟ ϥ	ⲁⲩⲱ ⲁⲩⲉⲓ ⲛϭⲓⲧⲉϥⲙⲁⲁⲩ ⲙⲛⲛⲉϥⲥⲛⲏⲩ ⲁⲩⲁϩⲉⲣⲁⲧⲟⲩ ϩⲓⲃⲟⲗ ⲁⲩⲱ ⲁⲩϫⲟⲟⲩ ⲛⲁϥ ⲉϩⲟⲩⲛ ⲉⲩⲙⲟⲩⲧⲉ ⲉⲣⲟϥ
ⲁⲗⲗⲁ ⲙⲛⲗⲁⲁⲩ ⲙⲛ ⲗⲁⲁⲩ ⲛⲁϣⲃⲱⲕ [MASK] ϣ ⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲡⲏⲓ ⲉ ⲡ ⲏⲓ ⲙⲡϫⲱⲱⲣⲉ [MASK] ⲡ ϫⲱⲱⲣⲉ ⲛϥⲧⲱⲣⲡ ⲛ ϥ ⲧⲱⲣⲡ ⲛⲛⲉϥϩⲛⲁⲟⲩ ⲛ [MASK] ϩⲛⲁⲟⲩ ⲉϥⲧⲙⲙⲟⲩⲣ ⲉ ϥ ⲧⲙ ⲙⲟⲩⲣ [MASK] [MASK] ϣⲟⲣⲡ ⲙⲡϫⲱⲱⲣ ⲙ ⲡ ϫⲱⲱⲣ . ⲁⲩⲱ ⲧⲟⲧⲉ ⲛϥⲧⲱⲣⲡ ⲛ ϥ ⲧⲱⲣⲡ ⲙⲡⲉϥⲏⲓ ⲙ ⲡⲉϥ ⲏⲓ.	ⲁⲗⲗⲁ ⲙⲛⲗⲁⲁⲩ ⲛⲁϣⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲡⲏⲓ ⲙⲡϫⲱⲱⲣⲉ ⲛϥⲧⲱⲣⲡ ⲛⲛⲉϥϩⲛⲁⲟⲩ ⲉϥⲧⲙⲙⲟⲩⲣ ⲛϣⲟⲣⲡ ⲙⲡϫⲱⲱⲣ . ⲁⲩⲱ ⲧⲟⲧⲉ ⲛϥⲧⲱⲣⲡ ⲙⲡⲉϥⲏⲓ .
ⲛⲧⲁⲁϣ ⲛⲧ ⲁ ⲁϣ ⲛⲛⲟⲩⲥ [MASK] ⲛⲟⲩⲥ ⲙⲉⲉⲩⲉ [MASK] ⲛⲧⲉⲓϩⲉ ⲛ ⲧⲉⲓ ϩⲉ ⲉⲛⲉϩ ·	ⲛⲧⲁⲁϣ ⲛⲛⲟⲩⲥ ⲙⲉⲉⲩⲉ ⲟⲛ ⲛⲧⲉⲓϩⲉ ⲉⲛⲉϩ ·
ⲡⲁⲗⲓⲛ ⲇⲉ ⲟⲛ ⲉⲩⲧⲛⲧⲱⲛ ⲉ ⲩ ⲧⲛⲧⲱⲛ ⲛϭⲓⲛϣⲁϫⲉ ⲛϭⲓ ⲛ ϣⲁϫⲉ ⲉⲧⲟⲩⲁⲁⲃ ⲉⲧ ⲟⲩⲁⲁⲃ ⲛⲧⲉⲡⲉⲛϫⲟⲉⲓⲥ ⲛⲧⲉ ⲡⲉⲛ ϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲉⲡⲟⲩⲟⲉⲓⲛ ⲉ ⲡ ⲟⲩⲟⲉⲓⲛ ⲛϩⲉⲛϩⲏⲃⲥ ⲛ ϩⲉⲛ ϩⲏⲃⲥ [MASK] ⲉ ⲩ ϩⲛ ⲛ ϭⲓϫ [MASK] ⲛ ⲟⲩ ⲣⲱⲙⲉ ⲛⲥⲁⲃⲉ [MASK] ⲥⲁⲃⲉ [MASK]	ⲡⲁⲗⲓⲛ ⲇⲉ ⲟⲛ ⲉⲩⲧⲛⲧⲱⲛ ⲛϭⲓⲛϣⲁϫⲉ ⲉⲧⲟⲩⲁⲁⲃ ⲛⲧⲉⲡⲉⲛϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲉⲡⲟⲩⲟⲉⲓⲛ ⲛϩⲉⲛϩⲏⲃⲥ ⲉⲩϩⲛⲛϭⲓϫ ⲛⲟⲩⲣⲱⲙⲉ ⲛⲥⲁⲃⲉ ·
ⲁⲩⲱ [MASK] ⲛⲧⲉⲣⲉ ϥ ⲙⲕⲁϩ ⲛϩⲏⲧ ⲛ ϩⲏⲧ ⲛϭⲓⲡⲣⲣⲟ ⲛϭⲓ ⲡ ⲣⲣⲟ . ⲉⲧⲃⲉⲛⲁⲛⲁⲩϣ ⲉⲧⲃⲉ ⲛ ⲁⲛⲁⲩϣ ⲙⲛⲛⲉⲧⲛⲏϫ [MASK] ⲛ ⲉⲧ ⲛⲏϫ ⲛⲙⲙⲁϥ ⲛⲙⲙⲁ ϥ ⲙⲡϥⲟⲩⲱϣ ⲙⲡ ϥ ⲟⲩⲱϣ ⲉⲧⲥⲧⲟⲥ ⲉ [MASK] ⲥ ⲉⲃⲟⲗ [MASK]	ⲁⲩⲱ ⲛⲧⲉⲣⲉϥⲙⲕⲁϩ ⲛϩⲏⲧ ⲛϭⲓⲡⲣⲣⲟ . ⲉⲧⲃⲉⲛⲁⲛⲁⲩϣ ⲙⲛⲛⲉⲧⲛⲏϫ ⲛⲙⲙⲁϥ ⲙⲡϥⲟⲩⲱϣ ⲉⲧⲥⲧⲟⲥ ⲉⲃⲟⲗ .
ⲉⲛϣⲁⲛϩⲕⲟ [MASK] ϩⲕⲟ · ⲧⲛϩⲏⲩ ⲧⲛ ϩⲏⲩ ⲉϩⲣⲉ ⲉ ϩⲣⲉ ⲉϥⲥⲃⲧⲱⲧ [MASK] ϥ ⲥⲃⲧⲱⲧ ⲛⲁⲛ ⲛⲁ ⲛ ·	ⲉⲛϣⲁⲛϩⲕⲟ · ⲧⲛϩⲏⲩ ⲉϩⲣⲉ ⲉϥⲥⲃⲧⲱⲧ ⲛⲁⲛ ·
ⲁⲩⲁⲡⲥ ⲁ ⲩ ⲁⲡⲥ ⲛⲣⲱⲙⲉ ⲛ ⲣⲱⲙⲉ · ⲉⲡⲓⲧⲁⲥⲥⲉ ⲛⲁⲓ ⲛⲁ ⲓ ⲛϩⲱⲃ ⲛ ϩⲱⲃ ⲛϭⲓϫ ⲛ ϭⲓϫ ϣⲁⲓⲧⲁⲁⲩ ϣⲁ ⲓ ⲧⲁⲁ ⲩ ⲙⲙⲛⲧⲛⲁ ⲙ ⲙⲛⲧⲛⲁ [MASK] ⲛ ⲛ [MASK] [MASK]	ⲁⲩⲁⲡⲥ ⲛⲣⲱⲙⲉ · ⲉⲡⲓⲧⲁⲥⲥⲉ ⲛⲁⲓ ⲛϩⲱⲃ ⲛϭⲓϫ ϣⲁⲓⲧⲁⲁⲩ ⲙⲙⲛⲧⲛⲁ ⲛⲛϣⲙⲙⲟ ·
