masked	src
Auag keꝛèʒ[_]el[_]edhettec a· kèꝛèʒtſeggel_ ė,	Auag keꝛèʒtelkedhettec a· kèꝛèʒtſeggel_ ė,
Fèl[_]luē ke· eg_nem[_]lʼ a to̗ꝛueń_tudoc ko̗ʒʒo̗l,	Fèlèluē ke· eg_nemėlʼ a to̗ꝛueń_tudoc ko̗ʒʒo̗l,
Es monda mải[_]:	Es monda mảia:
felele,	felele,
Hoʒia_vepuen [_]ėlko̗l[_]ec o̗tet mōduan:	Hoʒia_vepuen fėlko̗ltec o̗tet mōduan:
es mindo̗n i[_]zagra es mindo̗n meńńei kinčnec ǵo̗ytesere[_]es iduo̗ss[_]gre hazna[_]atosbac,	es mindo̗n iozagra es mindo̗n meńńei kinčnec ǵo̗ytesere es iduo̗ssegre haznalatosbac,
Aʒeꝛt mit tegèc èiᶜnac[_]	Aʒeꝛt mit tegèc èiᶜnac,
sem arc[_]aÿat le[_]nem haÿta menbewl.	sem arczaÿat le nem haÿta menbewl.
hogÿ frater Masseu[_]nak kenÿere[_]mor[_]aleka teb es zeb,	hogÿ frater Masseusnak kenÿere morsaleka teb es zeb,
⁊ latuā im[_]dac o̗tèt,	⁊ latuā imadac o̗tèt,
Xpēon.	Xpēon.
Ez nemes gÿẃmo̗lćzo̗knek teremtesereh valaz[_]a vr[_]nk ÿesu[_] az o̗ zereto̗ tanÿtuanÿt, az [_]e[_]t apostolokath,	Ez nemes gÿẃmo̗lćzo̗knek teremtesereh valazta vrunk ÿesus az o̗ zereto̗ tanÿtuanÿt, az zent apostolokath,
⁊ ko̗[_]ète o̗tet ſimon ⁊ kic o̗_vele v[_]lanac.	⁊ ko̗uète o̗tet ſimon ⁊ kic o̗_vele valanac.
Zegÿenkedÿ[_] uala a[_] fegyelmert,	Zegÿenkedÿk uala az fegyelmert,
wrnak aldoma[_]a raýta-@@thok,	wrnak aldomasa raýta-@@thok,
Antiphona	Antiphona
Kon	Kon
mert vala[_]ew feye aranyazot,	mert vala ew feye aranyazot,
ha keues l[_]end,	ha keues leend,
AƷ vdo[_]bèn halla negèdlo̗ herodes iᶜnac[_]hiꝛet,	AƷ vdo̗bèn halla negèdlo̗ herodes iᶜnac hiꝛet,
Vram, v̇d[_]o̗ʒeh èngemèt.	Vram, v̇duo̗ʒeh èngemèt.
felele:	felele:
Ha Kedeg nem tuc[_] gondolcodni igo̗n[_]naǵon es igo̗n [_]elʼen az istennec v̇ naǵ fels[_]gero̗l es a[_] v̇ naǵ monthatatl[_]n edo̗ssegero̗l,	Ha Kedeg nem tucz gondolcodni igo̗n naǵon es igo̗n melʼen az istennec v̇ naǵ felsegero̗l es az v̇ naǵ monthatatlan edo̗ssegero̗l,
hoǵ kera[_]nac meg_maǵaraz'a,	hoǵ keralnac meg_maǵaraz'a,
de[_]mind pocolba veti,	de mind pocolba veti,
aaronnak zakala-[_][_]aban Mý le_zaalla ew ewl-@@thezethýne[_] peremeͤre,	aaronnak zakala-@@aban Mý le_zaalla ew ewl-@@thezethýnek peremeͤre,
ſenkinᶜ ſe mōg[_]d.	ſenkinᶜ ſe mōgad.
ees mench megh en-@@gemeth |[_]mýnden gonoz-@[_]thool.	ees mench megh en-@@gemeth | mýnden gonoz-@@thool.
annak az ÿe[_]en-@@segeh,	annak az ÿelen-@@segeh,
[_][_]thalmazýad wram the zolgaýdath · bekeseeg-@@nek segedelm[_]ýwel,	OLthalmazýad wram the zolgaýdath · bekeseeg-@@nek segedelmeýwel,
m̉t melto mūk[_]s o̗ erd'menᶜ!	m̉t melto mūkas o̗ erd'menᶜ!
⁊ a· to̗ꝛueń ʒèꝛe[_]t kėl meghal[_]i,	⁊ a· to̗ꝛueń ʒèꝛent kėl meghalni,
Es micoꝛ la[_]tac== ==uolna o̗ taneituańi ko̗ʒʒo̗l nėmelʼlʼec ko̗ʒ_kèʒeckel[_] aʒaʒ n[_] [_]oſot[_]ackal ènni keńèꝛèt,	Es micoꝛ lattac== ==uolna o̗ taneituańi ko̗ʒʒo̗l nėmelʼlʼec ko̗ʒ_kèʒeckel, aʒaʒ nē moſottackal ènni keńèꝛèt,
⁊ mōda:	⁊ mōda:
Es ha biʒoń gimo̗lčo̗[_]è̄d,	Es ha biʒoń gimo̗lčo̗ʒè̄d,
Algÿon teg[_]det mÿ vronk ie[_]us cristusnak attýa:| menden aldoma[_]ban, lelkÿben, mennÿeyben[_] cristusb[_]n,	Algÿon tegedet mÿ vronk iesus cristusnak attýa:| menden aldomasban, lelkÿben, mennÿeyben, cristusban,
hogÿ valame[_]y b[_]ratok adnak uala gonoz peldat az zerzetben[_]	hogÿ valamely baratok adnak uala gonoz peldat az zerzetben,
⁊ m[_]coꝛ vèt,	⁊ micoꝛ vèt,
meꝛt herodes hatalm[_] [_]lol volna,	meꝛt herodes hatalma alol volna,
[_]oǵ ez [_]lʼeten attʼafianac vetket o̗ro̗mest meg nem boč[_]tʼa.	hoǵ ez elʼeten attʼafianac vetket o̗ro̗mest meg nem bočatʼa.
melʼlʼet ke· tunèctec mōd[_]c,	melʼlʼet ke· tunèctec mōdoc,
valam[_]lʼlʼekèt akarandotoc,	valamèlʼlʼekèt akarandotoc,
hog èʒec,	hog èʒec,
de meg a bi[_]nec kińńa es meg_bočat[_]atic,	de meg a binnec kińńa es meg_bočattatic,
olʼ igo̗n kedues vr_istennec elo̗tte az igaz [_]mbo̗rne[_] iambo[_]saga,	olʼ igo̗n kedues vr_istennec elo̗tte az igaz embo̗rnec iamborsaga,
ki tegedèt h[_]ut,	ki tegedèt hiut,
Amen	Amen
Es h[_]z teueled cil[_]cinu{m}, poztoth,	Es hoz teueled cilicinu{m}, poztoth,
hog[_] kellene tewredelm essesenek [_]ennÿ,	hogÿ kellene tewredelm essesenek lennÿ,
mÿkoron valamely bar[_]t ez zerzetbelewl ky_megÿen[_]	mÿkoron valamely barat ez zerzetbelewl ky_megÿen,
e[_]s te se[_]edelmedwel zýk-@@seegesek,	ees te segedelmedwel zýk-@@seegesek,
Azer[_] gyakorta monda bodog fferencz [_]z bezedrewl:	Azert gyakorta monda bodog fferencz az bezedrewl:
Istennek erwendeͤsý ew geegeͤ[_]ekben, [_]es keet'_eelew t[_]rek [_]w kezekben Bozzw_aͣ[_]last' tenný nem-@@zetekben, fegyelmet' neͤ[_]ek-@@ben Megh_kewtez[_]ý ký-@@raͣl[_]okat'[_]be[_]kookban, ees ew [_]emesyth [_]as kezý-@@keteͤlbe Hogý tegýenek ew_be[_]nek meg'_yrt' yteͤle-@@teth.	Istennek erwendeͤsý ew geegeͤyekben, ees keet'_eelew terek ew kezekben Bozzw_aͣllast' tenný nem-@@zetekben, fegyelmet' neͤpek-@@ben Megh_kewtezný ký-@@raͣlyokat' beekookban, ees ew nemesyth was kezý-@@keteͤlbe Hogý tegýenek ew_bennek meg'_yrt' yteͤle-@@teth.
Azert mel[_]an, es igaz[_]n esic az o̗ro̗c halal[_]ac marcaba.	Azert meltan, es igazan esic az o̗ro̗c halalnac marcaba.
walameneuel ember ÿs[_]enerth to̗bbeth ze(m)nve[_],	walameneuel ember ÿstenerth to̗bbeth ze(m)nved,
Dychewsegh athýa[_]ak[_]e[_]s fyv-@@nak ees zenth_leleknek.	Dychewsegh athýanak ees fyv-@@nak ees zenth_leleknek.
Rag[_]dyatok fegyelmet',	Ragadyatok fegyelmet',
Dycher-@[_]yeͤtek wrat e[_] zentyben,	Dycher-@@yeͤtek wrat ew zentyben,
mikeppèn latot[_]= ==uolna.	mikeppèn latot== ==uolna.
tu[_] ke· mōdotoc:	tu̇ ke· mōdotoc:
mÿkeppen zentelteteth[_]	mÿkeppen zentelteteth,
⁊ nè tilčatoc== ==m̄g aʒo[_]at,	⁊ nè tilčatoc== ==m̄g aʒocat,
Hog ke· tugga[_]oc,	Hog ke· tuggatoc,
Te mondod,	Te mondod,
⁊ meꝛt nē nèʒ èmbeꝛecnᶜ oꝛća[_]a[_]a,	⁊ meꝛt nē nèʒ èmbeꝛecnᶜ oꝛćaiaꝛa,
kic penʒ́t va[_]nac.	kic penʒ́t valnac.
Es kilenćed ido̗[_]koꝛon [_]uo̗lto̗ iᶜ nag ʒ́oual [_]ōduan:	Es kilenćed ido̗_koꝛon iuo̗lto̗ iᶜ nag ʒ́oual mōduan:
masic az [_]leztebi tizto[_]ssegere,	masic az eleztebi tizto̗ssegere,
Es legott[_]n[_]kÿ_mene frater[_]masseushoz monduan nekÿ.	Es legottan kÿ_mene frater masseushoz monduan nekÿ.
ha_nem_čac ez zent Jo[_]eph,	ha_nem_čac ez zent Joseph,
Te[_]ewrewmest ezedbe uegÿed,	Te ewrewmest ezedbe uegÿed,
Elso̗ az o̗ z[_]nt testeh,	Elso̗ az o̗ zent testeh,
[_]ykenth wala k[_]z-@@dethben, ees ma, ees mýnden-@@ha,[_]ees [_]rewkkewl_erewkke.	Mykenth wala kez-@@dethben, ees ma, ees mýnden-@@ha, ees erewkkewl_erewkke.
tudom,	tudom,
attyam, halgas== [_]=meg,	attyam, halgas== ==meg,
Mÿkorth o̗[_] rakwa lewen[_]m[_]laz[_]al mÿnd ez zeles wÿlagoth megh_ffenesÿtteek,	Mÿkorth o̗k rakwa lewen malaztal mÿnd ez zeles wÿlagoth megh_ffenesÿtteek,
CRistusnak[_]ayoytatos zolgaÿa, zent fferenc, penetenc[_]anak[_]kemensegeÿt: es gyakorlatos[_]siral[_]aert: let uala mÿ[_]ent vak,	CRistusnak ayoytatos zolgaÿa, zent fferenc, penetencÿanak kemensegeÿt: es gyakorlatos siralmaert: let uala mÿkent vak,
Mykenth wala kezdethben ee[_] ma ees myn-[_]@[_]enha ees erewkkewl_ew-@@rewkk[_]e.	Mykenth wala kezdethben ees ma ees myn-@@denha ees erewkkewl_ew-@@rewkkee.
angýaloknaͣl d[_][_]hewseͤ[_]geel coronazad ewtheth ees thýstes-@@seͤggel,	angýaloknaͣl dýchewseͤggeel coronazad ewtheth ees thýstes-@@seͤggel,
[_]eꝛ[_] mēdꝫ bu̇no̗c ⁊ kaꝛomlatoc,	meꝛt mēdꝫ bu̇no̗c ⁊ kaꝛomlatoc,
Eliachim ke· Aʒoꝛt[_]	Eliachim ke· Aʒoꝛt.
nē latʼtʼa aʒ o̗ꝛo[_]c ėlètet,	nē latʼtʼa aʒ o̗ꝛo̗c ėlètet,
Im ez embo̗r parazna[_]r[_]zo̗go̗s ireǵ fondorlo,	Im ez embo̗r parazna rezo̗go̗s ireǵ fondorlo,
Mÿkoro[_] bodog m[_][_]attyank, zent f[_]erencz, ew ze[_]zetinek kezdetiben lacnak frater leoual nenÿ helleczken,	Mÿkoron bodog mÿ attyank, zent fferencz, ew zerzetinek kezdetiben lacnak frater leoual nenÿ helleczken,
parā[_]olo, è go̗lèkeʒètec [_]̄gʒ́oꝛeitnac tegeᵗ,	parāčolo, è go̗lèkeʒètec m̄gʒ́oꝛeitnac tegeᵗ,
Vlʼl[_]etec ith,	Vlʼlʼetec ith,
ees kazdagokath heewon boch[_]at[_]a.	ees kazdagokath heewon bochaatha.
Iewý zenth_lelek thewlch== ==[_]ee the hýwýdnek zýweýt[_][_]	Iewý zenth_lelek thewlch== ==bee the hýwýdnek zýweýth,
hanem ima[_]ſag miat[_]⁊ bo̗it miat.	hanem imadſag miat ⁊ bo̗it miat.
zeepsege[_] keep · embernek fýaý fewlewt, el_ewtl[_]thewtth m[_]lazth the [_]ýakýdba.	zeepsegev keep · embernek fýaý fewlewt, el_ewtlethewtth malazth the aýakýdba.
⁊ ha èn fėlmaǵa[_]́tatandom fo̗ldto̗[_],	⁊ ha èn fėlmaǵaʒ́tatandom fo̗ldto̗l,
Es latuan a· taneitu[_]ńoc,	Es latuan a· taneituańoc,
⁊ mi[_]oꝛ o̗ kèʒ[_]t reiaioc vèttè uolna,	⁊ mikoꝛ o̗ kèʒet reiaioc vèttè uolna,
èʒekèt o̗ bèʒ́ellè[_]tè,	èʒekèt o̗ bèʒ́ellèttè,
dè iſtènn[_] haꝛaǵia maꝛad o̗_rai[_]a.	dè iſtènnᶜ haꝛaǵia maꝛad o̗_raita.
az fel[_]t[_]aama-[_]@daͣsnak dychewseegeere wy̋seltessewnk.	az fel_thaama-@@daͣsnak dychewseegeere wy̋seltessewnk.
Es ydeÿt var[_]an,	Es ydeÿt varuan,
⁊ aʒ,	⁊ aʒ,
⁊ a· ioʒ́a[_]oc,	⁊ a· ioʒ́agoc,
⁊ ma mōdom tu̇nèctec[_]	⁊ ma mōdom tu̇nèctec,
ne [_]kaꝛiad h[_]unod tè baꝛatidat, ſem rokonidat, ſèm ʒ́omʒ́edid[_]t, ſem atadfiait[_] ſem[_]= ==kaʒdagokat,	ne akaꝛiad hiunod tè baꝛatidat, ſem rokonidat, ſèm ʒ́omʒ́edidat, ſem atadfiait, ſem== ==kaʒdagokat,
meg_ielo̗nti iras_maǵa[_]azo me[_]to̗[_] ekkeppen monduan.	meg_ielo̗nti iras_maǵarazo mesto̗r ekkeppen monduan.
[_]armon ćho-@@dalkozÿk mÿnd_ez zeles v[_]lagh.	harmon ćho-@@dalkozÿk mÿnd_ez zeles vÿlagh.
k[_]bo̗l ÿozagh zarmazÿk vala,	kÿbo̗l ÿozagh zarmazÿk vala,
[_]s mÿnden nÿelwh vallÿa,	es mÿnden nÿelwh vallÿa,
[_]eg'_[_]oz[_]aͣnak engemet' sok kaz-@@daghsaagoktol, gýeýtewt-@@tekrewl een_n[_]ekem ýgen mezz[_]wnnen,	Meg'_foztaͣnak engemet' sok kaz-@@daghsaagoktol, gýeýtewt-@@tekrewl een_neekem ýgen mezzewnnen,
Meǵfoꝛdol[_]ā aʒ mōda nèki:	Meǵfoꝛdoluā aʒ mōda nèki:
talantal è[_] atʼama[_] es tudnatoc.	talantal èn atʼamat es tudnatoc.
Eʒec ko̗ƷƷo̗l ke· o̗to[_]n valan[_]c - balgatagoc,	Eʒec ko̗ƷƷo̗l ke· o̗to̗n valanac - balgatagoc,
fogiad,	fogiad,
hog betelʼleſettèc u[_]lna o̗ [_]iʒ́tenᶜ napi,	hog betelʼleſettèc uolna o̗ tiʒ́tenᶜ napi,
kic [_]ėuėn o̗ lampaſocat ki_menenᶜ a·[_]vo̗lègennèc ⁊ a· meń_aʒ́ʒ́onnac è[_]è[_]bè.	kic vėuėn o̗ lampaſocat ki_menenᶜ a· vo̗lègennèc ⁊ a· meń_aʒ́ʒ́onnac èlèibè.
allelwýa.	allelwýa.
m[_]glē veſſem te èllènſegidet te labaidnac ſam[_]lʼa ala[_]	miglē veſſem te èllènſegidet te labaidnac ſamolʼa ala.
es[_]to̗b ÿozagot hattanak el?	es to̗b ÿozagot hattanak el?
kyk ye-@@rwsalemnek[_][_]adnak bee-@@kese[_]gere, ees bew[_]eegh the zeretewýdnek,	kyk ye-@@rwsalemnek wadnak bee-@@keseegere, ees bewseegh the zeretewýdnek,
kinᶜ nè[_]è Cleophas,	kinᶜ nèuè Cleophas,
hogý az the fyad semmýth neked n[_]m thagadwan theged t[_]ýzthe[_],	hogý az the fyad semmýth neked nem thagadwan theged thýzthel,
Ennec zent [_]amas doctor neǵ oca[_] veti,	Ennec zent tamas doctor neǵ ocat veti,
Azert myko[_]on yutanak uol[_]a Romaba,	Azert mykoron yutanak uolna Romaba,
hoǵ nem_čak eǵh [_][_]̗ppenet veret ada,	hoǵ nem_čak eǵh čo̗ppenet veret ada,
es v̇tet istennec [_]aǵ [_]alaztʼaual meg_velag[_]soytʼac,	es v̇tet istennec naǵ malaztʼaual meg_velagosoytʼac,
mert nÿ[_]czen ott tewkelletes vÿg[_]sag.	mert nÿnczen ott tewkelletes vÿgasag.
⁊ tu̇_ko̗ʒʒo̗ll[_]tec eg o̗ꝛdo[_]ǵ?	⁊ tu̇_ko̗ʒʒo̗lletec eg o̗ꝛdo̗ǵ?
nemde[_] az te neue[_]-@@beh [to̗ke] ko̗nk== ==e ćho[_]akath,	nemdeh az te neued-@@beh [to̗ke] ko̗nk== ==e ćhodakath,
kit[_][_]eg_bizonoyt az zent_iras bo̗lčnec ko̗ńuebe mondu[_]n.	kit meg_bizonoyt az zent_iras bo̗lčnec ko̗ńuebe monduan.
⁊[_]meꝛt iſtèn[_]meglatta o̗ nėpet.	⁊ meꝛt iſtèn meglatta o̗ nėpet.
⁊ nē ha[_]langac t[_]̇ bèʒettekèt,	⁊ nē hallangac tu̇ bèʒettekèt,
ÿ[_] ffẃgeh_ffakath ÿgen ÿokath, gonoz[_]ffẃgeh_f[_]akath ÿgen gonozokath.	ÿo ffẃgeh_ffakath ÿgen ÿokath, gonoz ffẃgeh_ffakath ÿgen gonozokath.
Io mèſteꝛ,	Io mèſteꝛ,
ees orzaag[_]l zent'[_]leeleknek eggýesseg[_]e-@@ben ýs[_]en, mynd erewk-@@kewl_erewkkee.	ees orzaagol zent'_leeleknek eggýessegee-@@ben ýsten, mynd erewk-@@kewl_erewkkee.
E[_] mendenes[_]ewl=[_] ==foguan zerzem ez== ==uÿlagot e[_]hadnÿ:| es kewuettnÿ tegedet,	En mendenestewl== ==foguan zerzem ez== ==uÿlagot elhadnÿ:| es kewuettnÿ tegedet,
ki m[_]gkėʒeiti te vtadat te_èlo̗ttèd[_]	ki megkėʒeiti te vtadat te_èlo̗ttèd.
ffelele kyr[_]l bewczen,	ffelele kyral bewczen,
Responsor[_]um	Responsorium
Tu̇ hiutoc èngemèt meſteꝛ[_]ᶜ ⁊ v[_]nac,	Tu̇ hiutoc èngemèt meſteꝛnᶜ ⁊ vꝛnac,
Dè[_]vèri ua[_]a o̗ mèlʼlʼėt mōduan:	Dè vèri uala o̗ mèlʼlʼėt mōduan:
pokliglan èlmèꝛ[_]itetėl!	pokliglan èlmèꝛeitetėl!
Eʒec vtā ke· ièlentetet egeb ʒ́al[_]aſ[_]an o̗_ko̗ʒʒo̗llo̗c kètto̗nᶜ, a· faluba [_]eno̗cn[_].	Eʒec vtā ke· ièlentetet egeb ʒ́allaſban o̗_ko̗ʒʒo̗llo̗c kètto̗nᶜ, a· faluba meno̗cnᶜ.
⁊ im[_]ʒ́o a· ko̗dbo̗l:	⁊ im ʒ́o a· ko̗dbo̗l:
m[_]nd az zent doctoroc,	mind az zent doctoroc,
ki[_]ko̗ꝛńo̗l_al,	ki ko̗ꝛńo̗l_al,
kÿ alazatost enge[_]uen mene a[_]amÿzna_ert [_]ezeÿtelen,	kÿ alazatost engeduen mene alamÿzna_ert mezeÿtelen,
Mÿt hattatok [_]ẃ?	Mÿt hattatok tẃ?
hog nē [_]u̇ vattoc.	hog nē tu̇ vattoc.
⁊ halat aduē ki_menenᶜ aʒ [_]laiocnac [_]ègeꝛe.	⁊ halat aduē ki_menenᶜ aʒ olaiocnac hègeꝛe.
Te ember-@@ne[_] testeet' menden terem-@@tewtt' allatok felet' megh_[_]kesý[_]tet[_]ed,	Te ember-@@nek testeet' menden terem-@@tewtt' allatok felet' megh_ekesýhtetted,
⁊ è vilaǵ o[_]tet meg== ==nē èſmè[_]te.	⁊ è vilaǵ o̗tet meg== ==nē èſmèꝛte.
⁊ megkèꝛèʒtelkednèc[_]= [_][_]uala o̗to̗llo̗[_]ioꝛdanban o̗ bu̇no̗kèt meggunuan.	⁊ megkèꝛèʒtelkednèc== ==uala o̗to̗llo̗ ioꝛdanban o̗ bu̇no̗kèt meggunuan.
igo̗[_] meg_rettenenec,	igo̗n meg_rettenenec,
Ezt zent ff[_]renc [_]ondoluan: es elmenuen.	Ezt zent fferenc gondoluan: es elmenuen.
melʼlʼèc io̗nᶜ mėd[_]è uilagra,	melʼlʼèc io̗nᶜ mėd è uilagra,
Bÿzon [_]ondom tẃnek-@@tek,	Bÿzon mondom tẃnek-@@tek,
meꝛt [_]ſ·_ʒ́èllèt ta[_]eit tu̇to̗kèt aʒ v̇do̗bèn,	meꝛt ·ſ·_ʒ́èllèt taneit tu̇to̗kèt aʒ v̇do̗bèn,
En idèm ko̗ʒèl[_]vagon,	En idèm ko̗ʒèl vagon,
hanē== ==čac a· p[_]pocnac ō̗magocna[_].	hanē== ==čac a· papocnac ō̗magocnac.
Es egèbi èſ[_]t a· ko̗uèſrè,	Es egèbi èſet a· ko̗uèſrè,
⁊ ada [_]̗ taneituańinac,	⁊ ada o̗ taneituańinac,
EƷ[_]c utan e[_]meǵ megièlente o̗nmagat Thibe[_]adiſnac tèngeꝛenèl.	EƷec utan eſmeǵ megièlente o̗nmagat Thibeiadiſnac tèngeꝛenèl.
Iewwewk kedýgh ý[_]wne[_] ewrwendezeesbe: el_hozwan e[_] keweeyeͮketh.	Iewwewk kedýgh ýewnek ewrwendezeesbe: el_hozwan ew keweeyeͮketh.
[_]s az vetetlen aztalho[_] le_v̇le,	es az vetetlen aztalhoz le_v̇le,
mert mind el_baǵǵatt[_]c vala az naǵ bor_ital[_][_]c miatta,	mert mind el_baǵǵattac vala az naǵ bor_italnac miatta,
es v̇ [_]ǵara feko̗te,	es v̇ aǵara feko̗te,
mert[_]oly meltosagos [_]s oly ystenÿ,	mert oly meltosagos es oly ystenÿ,
I[_]̗ kè· èn_vtannam to̗llèmto̗l èꝛo̗ſb[_]	Io̗ kè· èn_vtannam to̗llèmto̗l èꝛo̗ſb,
Ia[_]os o̗ nèuè.	Ianos o̗ nèuè.
kyk-@@[_]ek a[_]gýalý segedel[_]et' ees attal | nem fogyadkozný,	kyk-@@nek angýalý segedelmet' ees attal | nem fogyadkozný,
Baꝛatom[_] miꝛè io̗ttèl?	Baꝛatom, miꝛè io̗ttèl?
Tu̇ [_]e· ne akaꝛiatoc rabinac [_]iuattatnotoc,	Tu̇ ke· ne akaꝛiatoc rabinac hiuattatnotoc,
k· v· Amo[_]e,	k· v· Amoſe,
im[_], meǵ_hagatic tu̇nèktèc tu̇[_]haʒatoc puʒ́tan.	ime, meǵ_hagatic tu̇nèktèc tu̇ haʒatoc puʒ́tan.
megh_[_]gazolt[_]ak ew_ben-@@newk.	megh_ýgazolthak ew_ben-@@newk.
hogÿ ottogÿel terremt[_]ne gÿemewlczew[_] ysten[_]ek .| ystentevl nekÿ adot mala[_]tnak mÿatta.	hogÿ ottogÿel terremtene gÿemewlczewt ystennek .| ystentevl nekÿ adot malastnak mÿatta.
[_] ki nē paſtoꝛ,	⁊ ki nē paſtoꝛ,
⁊ [_]l_alunac.	⁊ èl_alunac.
nem monǵa,	nem monǵa,
⁊ èn gèꝛmek[_][_] èn hailakomban nem kèlhètec fėl,	⁊ èn gèꝛmekim èn hailakomban nem kèlhètec fėl,
⁊ eſ[_]̄ǵ oda_mėg?	⁊ eſm̄ǵ oda_mėg?
Es kesedelmes kerdes vtan Annak uta[_]na zent ferencz segedelme hyuan meg_[_]ewle az hel[_]et[_]	Es kesedelmes kerdes vtan Annak utanna zent ferencz segedelme hyuan meg_lewle az helÿet,
hog_nē ſal[_]mon.	hog_nē ſalamon.
hogÿ sem lel[_]est,	hogÿ sem lelkest,
⁊ kic [_]alʼlʼac,	⁊ kic halʼlʼac,
felele frater l[_]eo:	felele frater lleo:
mèʒeit[_]len valec,	mèʒeitèlen valec,
Es v[_]ue o̗tèt aʒ o̗ꝛdo̗ǵ [_]aǵas hegrè,	Es viue o̗tèt aʒ o̗ꝛdo̗ǵ maǵas hegrè,
sem az[_]alkes,	sem aztalkes,
⁊ hiꝛtèlèn fo̗mèꝛėdec [_]ėnè a·[_]čoꝛda a· toba,	⁊ hiꝛtèlèn fo̗mèꝛėdec mėnè a· čoꝛda a· toba,
Valobiʒon aʒ aratat[_][keʒ[_] ſoc,	Valobiʒon aʒ aratat [keʒ] ſoc,
⁊ [_]e èꝛčènᶜ,	⁊ ne èꝛčènᶜ,
micor m[_]gſoꝛdolnanac,	micor megſoꝛdolnanac,
Io̗uètec,	Io̗uètec,
towabba wala-@[_]ment | akarod,	towabba wala-@@ment | akarod,
ime, mēd è [_]ilaǵ vtan[_]a èꝛèdet.	ime, mēd è uilaǵ vtanna èꝛèdet.
ez elʼeten meg ezo[_]n uelagb[_] o̗rdo̗gge leth,	ez elʼeten meg ezo̗n uelagba o̗rdo̗gge leth,
kicto̗l rèmenli[_]ec meguetèttek[_]t,	kicto̗l rèmenlitec meguetèttekèt,
Ha[_]a adasseek ystennek'.	Hala adasseek ystennek'.
hog n[_] lattaſſal èmbeꝛecnᶜ bo̗ito[_]lo̗,	hog nė lattaſſal èmbeꝛecnᶜ bo̗ito̗lo̗,
aʒ a·_[_]i eẏèl io̗t== ==uala o̗_[_]oʒia,	aʒ a·_ki eẏèl io̗t== ==uala o̗_hoʒia,
kon.	kon.
Es monda:	Es monda:
Vǵ mond bẃlćzh aristotil[_]s,	Vǵ mond bẃlćzh aristotiles,
Een[_]hathamon faragtha[_] byne-@@seek,	Een hathamon faragthak byne-@@seek,
Al[_]ýa ýsrael wrath,	Aldýa ýsrael wrath,
[_]gen hamar az vtat,	ÿgen hamar az vtat,
[_]s ket zo̗rńu̇ buffo az v̇ ket[_]zo̗mein ilnec,	es ket zo̗rńu̇ buffo az v̇ ket zo̗mein ilnec,
⁊ k[_]_io̗uenèc a· leualtac,	⁊ ki_io̗uenèc a· leualtac,
⁊ [_]lhitètnᶜ ſokacat.	⁊ èlhitètnᶜ ſokacat.
kyk regula[_] tartnak uala.	kyk regulat tartnak uala.
Ma m̄[_]_[_]enèſeitètet èmbeꝛnèc fia,	Ma m̄ǵ_fenèſeitètet èmbeꝛnèc fia,
engemett meg_vtala halga[_]nÿa,	engemett meg_vtala halgatnÿa,
Mire v[_]ttoc fėlėkeńec?	Mire vattoc fėlėkeńec?
isteni zeretet engedelmesseg alazatossag haborusagot[_]bekeuel zenuedes efele[_] fe[_]keles vez[_]egseg_tartas disciplinavetel es[_]mind ezo[_]kho̗z hasonlo i[_][_]ag,	isteni zeretet engedelmesseg alazatossag haborusagot bekeuel zenuedes efelen felkeles veztegseg_tartas disciplinavetel es mind ezo̗kho̗z hasonlo iozag,
kèueſèbet ʒ́èꝛ[_]t.	kèueſèbet ʒ́èꝛèt.
⁊ hog m̄g_èmlè[_]eʒnec o̗ ſcent teſtame[_]tomaꝛol.	⁊ hog m̄g_èmlèkeʒnec o̗ ſcent teſtamentomaꝛol.
A· leualtac ke·[_]mondnac== ==ua[_]a.	A· leualtac ke· mondnac== ==uala.
⁊ matol foguā m[_]gèfmèꝛi[_]ec o̗tèt,	⁊ matol foguā megèfmèꝛitec o̗tèt,
hoǵ v̇_ben[_][_] ninčen az isteni zent zeretet,	hoǵ v̇_benne ninčen az isteni zent zeretet,
hoǵ keuelʼ e[_] igo̗n m[_]rd embo̗r.	hoǵ keuelʼ es igo̗n mord embo̗r.
hog èlo̗l_mu[_]na[_] o̗tet bethſaidatol tenǵeꝛ èlue,	hog èlo̗l_mulnac o̗tet bethſaidatol tenǵeꝛ èlue,
hogÿ meg_[_]rzene,	hogÿ meg_erzene,
es geń[_]tte lezo̗n,	es geńette lezo̗n,
hog o̗tè[_] halalꝛa adhatnac,	hog o̗tèt halalꝛa adhatnac,
hog m[_]ndotta== ==uolna [_]èki iᶜ:	hog mondotta== ==uolna nèki iᶜ:
me[_]th hermonnak har-@@mathýa ký le_zaal sý[_]n[_]ak -hegyeere,	menth hermonnak har-@@mathýa ký le_zaal sýonnak -hegyeere,
kik peldaztatnac az keńer[_]ito̗[_].	kik peldaztatnac az keńersito̗n.
Mongyad atty[_]m,	Mongyad attyam,
sirni[_] kezde,	sirnia kezde,
es igo̗n[_]kińńen az ragalmazoknac ń[_]luet el_vis[_]lo̗d,	es igo̗n kińńen az ragalmazoknac ńeluet el_viselo̗d,
Mykenth wala kezdethben, ees ma, ees mýn[_]e[_][_]a, ees ewrewk@@kewl_erewk[_]e.	Mykenth wala kezdethben, ees ma, ees mýndenha, ees ewrewk@@kewl_erewkke.
