masked	src
ⲛⲧⲟⲕ ϩⲱⲱⲕ[_]ⲡⲁϣⲏⲣⲉ ϩⲁⲣⲉϩ ⲉⲧⲉⲓⲡⲓⲥⲧⲓⲥ · ⲁⲩⲱ [_]ⲛⲟⲩⲧⲉ ⲛⲧⲉⲓⲣⲏⲛⲏ ⲛⲁϣⲱⲡ[_] ⲛⲙⲙⲁⲕ ⲛϥⲧⲟⲩϫⲟⲕ ⲛϥ[_]ⲁϩⲙⲕ ⲛⲅϣⲱⲡⲉ ⲉ[_]ⲙⲟⲧⲛ[_]ⲛⲛⲉⲕϩⲟⲟⲩ ⲧⲏⲣⲟⲩ ·	ⲛⲧⲟⲕ ϩⲱⲱⲕ ⲡⲁϣⲏⲣⲉ ϩⲁⲣⲉϩ ⲉⲧⲉⲓⲡⲓⲥⲧⲓⲥ · ⲁⲩⲱ ⲡⲛⲟⲩⲧⲉ ⲛⲧⲉⲓⲣⲏⲛⲏ ⲛⲁϣⲱⲡⲉ ⲛⲙⲙⲁⲕ ⲛϥⲧⲟⲩϫⲟⲕ ⲛϥⲛⲁϩⲙⲕ ⲛⲅϣⲱⲡⲉ ⲉⲕⲙⲟⲧⲛ ⲛⲛⲉⲕϩⲟⲟⲩ ⲧⲏⲣⲟⲩ ·
ⲁⲗⲗⲁ ⲉϣⲱⲡⲉ ⲉϥϣⲁⲛⲧⲙⲣϩ[_]ⲁϥ ⲉⲕⲧⲟϥ ⲉⲃⲟⲗ ϩⲙⲡⲛⲟⲃⲉ ⲉⲛ[_][_]ⲛⲙⲉⲉⲩⲉ ⲉϣⲁⲁⲧϥ ⲉⲃⲟⲗ ⲙⲙⲟⲛ ⲉⲧⲃⲏⲏⲧ[_] ⲉⲛⲛⲁϣⲁⲁⲧϥ ⲉⲃⲟⲗ[_][_]ⲙⲟⲛ ⲁⲩⲱ ⲛⲛⲉϥⲕⲧⲟϥ ⲉⲣⲟⲛ ⲁⲩⲱ ⲛⲛ[_]ⲛⲙⲉⲣⲓⲧϥ	ⲁⲗⲗⲁ ⲉϣⲱⲡⲉ ⲉϥϣⲁⲛⲧⲙⲣϩⲛⲁϥ ⲉⲕⲧⲟϥ ⲉⲃⲟⲗ ϩⲙⲡⲛⲟⲃⲉ ⲉⲛⲧⲁⲛⲙⲉⲉⲩⲉ ⲉϣⲁⲁⲧϥ ⲉⲃⲟⲗ ⲙⲙⲟⲛ ⲉⲧⲃⲏⲏⲧϥ ⲉⲛⲛⲁϣⲁⲁⲧϥ ⲉⲃⲟⲗ ⲙⲙⲟⲛ ⲁⲩⲱ ⲛⲛⲉϥⲕⲧⲟϥ ⲉⲣⲟⲛ ⲁⲩⲱ ⲛⲛⲉⲛⲙⲉⲣⲓⲧϥ
ⲥⲱⲧⲙ ⲁⲛⲟⲕ ϯⲛⲁ[_]ⲁⲙⲟⲕ ·	ⲥⲱⲧⲙ ⲁⲛⲟⲕ ϯⲛⲁⲧⲁⲙⲟⲕ ·
ⲧ[_]ϩⲟⲥⲉ ⲉⲛⲣϩ[_]ⲃ ϩⲛⲛⲉⲛϭⲓϫ ⲙ[_]ⲓⲛⲙⲙⲟ ⲛ ⲉⲩⲥⲁϩⲟⲩ ⲙⲙⲟⲛ ⲧⲛⲥ[_]ⲟⲩ ⲉⲣⲟⲟⲩ ⲉⲩⲡⲏⲧ ⲛⲥⲱⲛ ⲧⲛⲁⲛⲉⲭⲉ ⲙⲙⲟⲟⲩ .	ⲧⲛϩⲟⲥⲉ ⲉⲛⲣϩⲱⲃ ϩⲛⲛⲉⲛϭⲓϫ ⲙⲙⲓⲛⲙⲙⲟ ⲛ ⲉⲩⲥⲁϩⲟⲩ ⲙⲙⲟⲛ ⲧⲛⲥⲙⲟⲩ ⲉⲣⲟⲟⲩ ⲉⲩⲡⲏⲧ ⲛⲥⲱⲛ ⲧⲛⲁⲛⲉⲭⲉ ⲙⲙⲟⲟⲩ .
ⲡⲉϫⲁϥ ⲛⲁⲩ ϫ[_]ⲙⲡ[_]ⲧⲛⲟϣϥ ⲗⲁⲁⲩ ϫⲉⲛⲧⲁⲇⲁⲩⲉⲓⲇ [_]ⲟⲩ ⲛⲧⲉⲣⲉϥϩⲕⲟ ⲛⲧⲟϥ ⲙⲛⲛⲉⲧⲛⲙⲙⲁϥ	ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲙⲡⲉⲧⲛⲟϣϥ ⲗⲁⲁⲩ ϫⲉⲛⲧⲁⲇⲁⲩⲉⲓⲇ ⲣⲟⲩ ⲛⲧⲉⲣⲉϥϩⲕⲟ ⲛⲧⲟϥ ⲙⲛⲛⲉⲧⲛⲙⲙⲁϥ
[_]ⲓⲥⲱⲕ ⲉⲣⲟⲓ ⲛⲛⲁⲁⲕⲧⲓⲛ ·	ⲁⲓⲥⲱⲕ ⲉⲣⲟⲓ ⲛⲛⲁⲁⲕⲧⲓⲛ ·
ⲛ ⲧⲉⲓ[_]ϩⲉ ⲟⲛ ⲉⲕϣⲁⲛⲧⲙⲥ[_]ⲧⲉ ⲛⲛⲉⲧⲟⲩϫⲓ ⲙⲙⲟⲟⲩ[_][_]ϭⲟⲛⲥ ⲉⲃⲟⲗ ϩⲛⲛϭⲓϫ ⲛⲛⲓⲁⲧⲛⲁ , ⲕⲁⲛ ⲥⲉⲧⲁⲩⲟ ⲙⲡⲉⲕⲣⲁⲛ , ⲥⲉⲉⲡ[_]ⲑⲩⲙⲉⲓ ⲇⲉ ⲟ[_] ⲉⲣⲛⲉⲕⲟ[_]ⲱϣ ϫⲉⲛⲧⲟⲕ ⲡⲉ ⲧⲉⲩϩⲉⲗⲡⲓⲥ · ⲛⲥⲉⲛⲁϣϭⲙϭⲟⲙ[_]ⲁⲛ ⲉϯⲛⲁⲕ ⲛⲛⲉⲩⲉⲣⲏⲧ ·	ⲛ ⲧⲉⲓ ϩⲉ ⲟⲛ ⲉⲕϣⲁⲛⲧⲙⲥⲱⲧⲉ ⲛⲛⲉⲧⲟⲩϫⲓ ⲙⲙⲟⲟⲩ ⲛϭⲟⲛⲥ ⲉⲃⲟⲗ ϩⲛⲛϭⲓϫ ⲛⲛⲓⲁⲧⲛⲁ , ⲕⲁⲛ ⲥⲉⲧⲁⲩⲟ ⲙⲡⲉⲕⲣⲁⲛ , ⲥⲉⲉⲡⲓⲑⲩⲙⲉⲓ ⲇⲉ ⲟⲛ ⲉⲣⲛⲉⲕⲟⲩⲱϣ ϫⲉⲛⲧⲟⲕ ⲡⲉ ⲧⲉⲩϩⲉⲗⲡⲓⲥ · ⲛⲥⲉⲛⲁϣϭⲙϭⲟⲙ ⲁⲛ ⲉϯⲛⲁⲕ ⲛⲛⲉⲩⲉⲣⲏⲧ ·
ⲁⲩⲱ ⲛⲧⲉⲓϩⲉ[_]ⲁⲡⲛⲟ[_]ⲧⲉ ⲛⲁⲩ ⲉⲡⲉⲩⲙⲕⲁϩ · ⲉⲁϥϯ [_]ϩ[_]ⲛϣⲏⲣⲉ ⲛⲓⲁⲕⲱⲃ ⲉⲃⲟⲗ ϩⲛϩⲣⲁⲭⲏⲗ · ⲓⲱⲥⲏⲫ ⲙⲛⲃⲉⲛⲓⲁⲙⲓⲛ ·	ⲁⲩⲱ ⲛⲧⲉⲓϩⲉ ⲁⲡⲛⲟⲩⲧⲉ ⲛⲁⲩ ⲉⲡⲉⲩⲙⲕⲁϩ · ⲉⲁϥϯ ⲛϩⲉⲛϣⲏⲣⲉ ⲛⲓⲁⲕⲱⲃ ⲉⲃⲟⲗ ϩⲛϩⲣⲁⲭⲏⲗ · ⲓⲱⲥⲏⲫ ⲙⲛⲃⲉⲛⲓⲁⲙⲓⲛ ·
ⲁⲩⲱ ⲡⲉⲛⲧⲁⲩⲥⲧⲁⲩⲣ[_][_] ⲙⲙⲟϥ ϩⲛⲧⲥⲁⲣⲝ ·	ⲁⲩⲱ ⲡⲉⲛⲧⲁⲩⲥⲧⲁⲩⲣⲟⲩ ⲙⲙⲟϥ ϩⲛⲧⲥⲁⲣⲝ ·
ⲁⲩⲱ ⲉϣϫⲉ ⲡⲥⲁ[_]ⲁⲛⲁⲥ ⲁϥⲧⲱⲟⲩⲛ ⲛⲧⲟϥ[_]ⲉϫⲱϥ ⲁⲩⲱ ⲁϥⲡⲱⲣϫ[_]ⲛⲛⲉϥϣⲁϩⲉⲣⲁⲧϥ . ⲁⲗⲗⲁ[_]ⲁⲧⲉϥϩⲁⲏ ϣⲱⲡⲉ .	ⲁⲩⲱ ⲉϣϫⲉ ⲡⲥⲁⲧⲁⲛⲁⲥ ⲁϥⲧⲱⲟⲩⲛ ⲛⲧⲟϥ ⲉϫⲱϥ ⲁⲩⲱ ⲁϥⲡⲱⲣϫ ⲛⲛⲉϥϣⲁϩⲉⲣⲁⲧϥ . ⲁⲗⲗⲁ ⲁⲧⲉϥϩⲁⲏ ϣⲱⲡⲉ .
ⲛⲧⲟϥ[_]ⲇⲉ [_]ⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲕⲁⲗⲱⲥ ⲁⲏⲥⲁⲓⲁⲥ ⲡⲣⲟⲫⲏⲧⲉⲩ[_] ϩⲁ[_]ⲱ[_]ⲛ [_]ϩⲩⲡⲟⲕⲣⲓⲧⲏⲥ ⲛⲧϩⲉ ⲉⲧϥⲥⲏϩ ϫⲉⲡⲓⲗⲁⲟⲥ ⲧⲙⲁⲓⲟ ⲙⲙⲟⲓ ϩⲛⲛⲉϥⲥⲡⲟⲧⲟⲩ . ⲡⲉⲩϩⲏⲧ ⲇⲉ ⲟⲩⲏⲩ ⲉⲃ[_]ⲗ ⲙⲙⲟⲓ	ⲛⲧⲟϥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲕⲁⲗⲱⲥ ⲁⲏⲥⲁⲓⲁⲥ ⲡⲣⲟⲫⲏⲧⲉⲩⲉ ϩⲁⲣⲱⲧⲛ ⲛϩⲩⲡⲟⲕⲣⲓⲧⲏⲥ ⲛⲧϩⲉ ⲉⲧϥⲥⲏϩ ϫⲉⲡⲓⲗⲁⲟⲥ ⲧⲙⲁⲓⲟ ⲙⲙⲟⲓ ϩⲛⲛⲉϥⲥⲡⲟⲧⲟⲩ . ⲡⲉⲩϩⲏⲧ ⲇⲉ ⲟⲩⲏⲩ ⲉⲃⲟⲗ ⲙⲙⲟⲓ
ⲟⲩⲡⲓ[_]ⲧ[_][_] ⲡ[_] ⲡⲛⲟⲩⲧⲉ ⲡⲁⲓ ⲉⲛⲧⲁϥⲧⲉϩⲙⲧⲏⲩⲧⲛ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧϥ[_]ⲉⲧⲕⲟⲓⲛⲱⲛⲓⲁ ⲙⲡⲉϥϣⲏⲣⲉ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲡⲉⲛϫⲟⲉⲓⲥ .	ⲟⲩⲡⲓⲥⲧⲟⲥ ⲡⲉ ⲡⲛⲟⲩⲧⲉ ⲡⲁⲓ ⲉⲛⲧⲁϥⲧⲉϩⲙⲧⲏⲩⲧⲛ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧϥ ⲉⲧⲕⲟⲓⲛⲱⲛⲓⲁ ⲙⲡⲉϥϣⲏⲣⲉ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲡⲉⲛϫⲟⲉⲓⲥ .
ⲉⲧⲣ[_]ⲧⲙⲛⲧⲣⲱⲙⲉ ⲧⲏⲣⲥ ⲛⲁⲩ ⲉⲛⲁⲓϩ[_]ⲟⲩⲥⲟⲡ	ⲉⲧⲣⲉⲧⲙⲛⲧⲣⲱⲙⲉ ⲧⲏⲣⲥ ⲛⲁⲩ ⲉⲛⲁⲓϩⲓⲟⲩⲥⲟⲡ
ⲉⲛⲉⲁⲕⲉⲓⲉⲣϩ ⲛⲁⲓ ϩⲛⲟⲩⲱⲣϫ ·ⲻ ⲁⲩⲱ ⲛⲧ[_]ⲡⲉⲕ[_]ⲁ ⲛϣⲱⲱⲡⲉ ⲙⲟⲩϩ ⲛⲃⲛⲧ ⲉⲣⲟⲕ ϣⲁⲛⲧⲟⲩⲡⲱϩ ⲉϩⲣⲁⲓ ⲉⲡ[_]ⲕⲙ[_]ⲧⲉ ⲛⲉⲕ[_]ⲁϭⲱ[_]ⲉϩⲣⲁⲓ ⲛϩⲏ[_]ⲟⲩ ⲡⲉ ⲛⲅϥⲓ ϩⲁⲣⲟⲟⲩ ⲛⲅⲧⲙϩⲗⲟⲡⲗⲡ ·	ⲉⲛⲉⲁⲕⲉⲓⲉⲣϩ ⲛⲁⲓ ϩⲛⲟⲩⲱⲣϫ ·ⲻ ⲁⲩⲱ ⲛⲧⲉⲡⲉⲕⲙⲁ ⲛϣⲱⲱⲡⲉ ⲙⲟⲩϩ ⲛⲃⲛⲧ ⲉⲣⲟⲕ ϣⲁⲛⲧⲟⲩⲡⲱϩ ⲉϩⲣⲁⲓ ⲉⲡⲉⲕⲙⲟⲧⲉ ⲛⲉⲕⲛⲁϭⲱ ⲉϩⲣⲁⲓ ⲛϩⲏⲧⲟⲩ ⲡⲉ ⲛⲅϥⲓ ϩⲁⲣⲟⲟⲩ ⲛⲅⲧⲙϩⲗⲟⲡⲗⲡ ·
ⲛⲧⲉⲣⲉ[_]ⲙⲁⲕⲁⲣⲓⲟⲥ ⲇⲉ ⲓⲱϩⲁⲛⲛⲏⲥ ⲉⲓ ⲉⲃⲟⲗ ϩⲙⲡ[_]ϥⲏⲓ · ⲁϥⲙⲟⲟ[_]ⲉ ⲡⲃⲟⲗ ⲛⲧⲡⲩⲗⲏ ⲛⲧⲡⲟ[_]ⲓⲥ · ⲉⲁϥ[_]ⲟ[_]ⲥ ⲉⲧⲣⲉⲡⲉϩⲟⲩⲟ ⲙⲡⲙⲏⲏϣⲉ ⲉ[_]ⲟⲩⲏϩ ⲛⲥⲱϥ · ⲃⲱⲕ ⲛⲥⲉⲗⲟ ϩⲁⲣⲟϥ ·	ⲛⲧⲉⲣⲉⲡⲙⲁⲕⲁⲣⲓⲟⲥ ⲇⲉ ⲓⲱϩⲁⲛⲛⲏⲥ ⲉⲓ ⲉⲃⲟⲗ ϩⲙⲡⲉϥⲏⲓ · ⲁϥⲙⲟⲟϣⲉ ⲡⲃⲟⲗ ⲛⲧⲡⲩⲗⲏ ⲛⲧⲡⲟⲗⲓⲥ · ⲉⲁϥϫⲟⲟⲥ ⲉⲧⲣⲉⲡⲉϩⲟⲩⲟ ⲙⲡⲙⲏⲏϣⲉ ⲉⲧⲟⲩⲏϩ ⲛⲥⲱϥ · ⲃⲱⲕ ⲛⲥⲉⲗⲟ ϩⲁⲣⲟϥ ·
ϯϫⲱ ⲙⲙⲟⲥ ⲛⲏⲧⲛ ϫⲉⲡⲕⲉϩⲏⲗⲉⲓⲁⲥ ⲁϥ[_]ⲓ ⲁ[_]ⲱ [_]ⲩⲉⲓⲣⲉ ⲛⲁϥ ⲛⲛⲉⲛⲧⲁⲩⲟ[_]ⲁϣⲟⲩ . [_]ⲁⲧⲁ ⲧϩⲉ ⲉⲛⲧⲁⲩⲥϩⲁⲓ ⲉⲧⲃⲏⲏⲧϥ .	ϯϫⲱ ⲙⲙⲟⲥ ⲛⲏⲧⲛ ϫⲉⲡⲕⲉϩⲏⲗⲉⲓⲁⲥ ⲁϥⲉⲓ ⲁⲩⲱ ⲁⲩⲉⲓⲣⲉ ⲛⲁϥ ⲛⲛⲉⲛⲧⲁⲩⲟⲩⲁϣⲟⲩ . ⲕⲁⲧⲁ ⲧϩⲉ ⲉⲛⲧⲁⲩⲥϩⲁⲓ ⲉⲧⲃⲏⲏⲧϥ .
ⲛⲧⲱⲧⲛ ϭⲉ ⲧⲏⲣⲧⲛ ⲛⲥⲩⲛⲕⲗⲓϯⲕⲟⲥ ⲙⲡⲡⲁⲗⲗⲁϯⲟⲛ · ⲉⲧⲉⲧⲛⲁ[_]ⲓⲣⲉ ⲕⲁⲧⲁⲡⲇⲓⲁⲧⲁⲅⲙⲁ · [_]ⲉⲕⲁ[_] ⲉⲣⲉⲣⲱ[_]ⲉ ⲛⲓⲙ ⲛⲁϣⲙϣⲉ ⲛⲛⲁⲛⲟⲩⲧⲉ [_]	ⲛⲧⲱⲧⲛ ϭⲉ ⲧⲏⲣⲧⲛ ⲛⲥⲩⲛⲕⲗⲓϯⲕⲟⲥ ⲙⲡⲡⲁⲗⲗⲁϯⲟⲛ · ⲉⲧⲉⲧⲛⲁⲉⲓⲣⲉ ⲕⲁⲧⲁⲡⲇⲓⲁⲧⲁⲅⲙⲁ · ϫⲉⲕⲁⲥ ⲉⲣⲉⲣⲱⲙⲉ ⲛⲓⲙ ⲛⲁϣⲙϣⲉ ⲛⲛⲁⲛⲟⲩⲧⲉ ·
ⲁⲗⲗⲁ ⲛⲧⲉ[_]ⲉϥⲡⲁⲧⲁⲥⲥⲉ ⲙⲙⲟϥ ⲭⲱⲣⲓⲥ ϩⲟⲡⲗⲟⲛ ϩⲓⲙⲉⲣ[_]ϩ ⲛⲧϩⲉ ⲛⲧϩⲉ ⲛⲛⲉⲛⲧⲁⲩⲙⲟⲩ[_]ⲧⲏⲣⲟⲩ · ⲙⲛ[_]ⲉⲡⲓⲛⲓⲕⲓⲟⲛ[_]ⲉⲧⲉⲛⲉⲧϫⲣⲁⲉⲓⲧ ⲛⲉ ·	ⲁⲗⲗⲁ ⲛⲧⲉⲣⲉϥⲡⲁⲧⲁⲥⲥⲉ ⲙⲙⲟϥ ⲭⲱⲣⲓⲥ ϩⲟⲡⲗⲟⲛ ϩⲓⲙⲉⲣⲉϩ ⲛⲧϩⲉ ⲛⲧϩⲉ ⲛⲛⲉⲛⲧⲁⲩⲙⲟⲩ ⲧⲏⲣⲟⲩ · ⲙⲛⲛⲉⲡⲓⲛⲓⲕⲓⲟⲛ ⲉⲧⲉⲛⲉⲧϫⲣⲁⲉⲓⲧ ⲛⲉ ·
[_]ⲉⲕⲁⲁⲥ ⲉⲩⲛⲁⲩ[_]ⲉⲩⲉⲛⲁⲩ ⲁⲩⲱ ⲛⲥⲉⲧⲙⲛⲁⲩ ⲁⲩⲱ ⲉⲩⲥⲱⲧⲙ ⲉⲩⲉⲥⲱⲧⲙ ⲛⲥⲉⲧ[_]ⲛⲟⲉⲓ .[_]ⲙⲏⲡⲱⲥ ⲛⲥⲉⲕⲟⲧⲟⲩ [_]ⲥⲉⲕⲱ ⲛⲁⲩ ⲉⲃⲟⲗ .	ϫⲉⲕⲁⲁⲥ ⲉⲩⲛⲁⲩ ⲉⲩⲉⲛⲁⲩ ⲁⲩⲱ ⲛⲥⲉⲧⲙⲛⲁⲩ ⲁⲩⲱ ⲉⲩⲥⲱⲧⲙ ⲉⲩⲉⲥⲱⲧⲙ ⲛⲥⲉⲧⲙⲛⲟⲉⲓ . ⲙⲏⲡⲱⲥ ⲛⲥⲉⲕⲟⲧⲟⲩ ⲛⲥⲉⲕⲱ ⲛⲁⲩ ⲉⲃⲟⲗ .
ⲁⲩⲱ ⲡⲣⲙⲛϩⲏⲧ ⲉ[_]ⲣϩⲟⲧⲉ ϩⲏⲧϥ ⲙ[_]ϫⲟ[_]ⲓⲥ · ⲛⲁϫⲡⲟ ⲛⲁϥ ⲛⲟⲩⲣϩⲙⲙⲉ ·	ⲁⲩⲱ ⲡⲣⲙⲛϩⲏⲧ ⲉⲧⲣϩⲟⲧⲉ ϩⲏⲧϥ ⲙⲡϫⲟⲉⲓⲥ · ⲛⲁϫⲡⲟ ⲛⲁϥ ⲛⲟⲩⲣϩⲙⲙⲉ ·
ⲧⲟⲧⲉ ⲡⲉϥⲉⲓⲱⲧ ⲁϥⲧ[_]ⲟⲩⲛ ⲁϥⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲡⲡⲁⲗⲗⲁϯⲟⲛ ⲁϥⲧ[_]ⲙⲉⲡⲣⲣⲟ ⲉϩⲱⲃ [_]ⲓⲙ [_]ⲧⲁⲩϣⲱⲡⲉ ·	ⲧⲟⲧⲉ ⲡⲉϥⲉⲓⲱⲧ ⲁϥⲧⲱⲟⲩⲛ ⲁϥⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲡⲡⲁⲗⲗⲁϯⲟⲛ ⲁϥⲧⲁⲙⲉⲡⲣⲣⲟ ⲉϩⲱⲃ ⲛⲓⲙ ⲛⲧⲁⲩϣⲱⲡⲉ ·
ⲁⲩⲱ ⲛⲉϥ[_]ⲁⲁϫⲉ ⲁⲩⲟⲩⲱⲛ ⲁⲩⲱ ⲁⲥⲟⲩⲱⲛ ⲛ[_]ⲓⲧⲙⲣⲣⲉ ⲙⲡⲉϥⲗⲁⲥ[_]ⲁϥϣⲁϫⲉ ⲕⲁⲗⲱⲥ	ⲁⲩⲱ ⲛⲉϥⲙⲁⲁϫⲉ ⲁⲩⲟⲩⲱⲛ ⲁⲩⲱ ⲁⲥⲟⲩⲱⲛ ⲛϭⲓⲧⲙⲣⲣⲉ ⲙⲡⲉϥⲗⲁⲥ ⲁϥϣⲁϫⲉ ⲕⲁⲗⲱⲥ
ⲁⲛⲟⲕ ⲅⲁⲣ ⲉⲛϯϩⲁⲧⲉⲧⲏⲩⲧⲛ ⲁⲛ ϩⲙⲡⲥ[_]ⲙⲁ . ⲉⲓϩⲁ[_]ⲉⲧⲏ[_]ⲧⲛ ⲇⲉ ϩⲙⲡⲉⲡⲛⲉⲩⲙ[_] . ⲁⲓⲟⲩ[_] ⲉⲓⲕⲣⲓⲛⲉ ϩⲱⲥ ⲉⲓϩⲁ[_]ⲛⲧⲏⲩⲧⲛ ⲙⲡⲉⲛⲧⲁϥⲉⲓⲣⲉ ⲙⲡⲉⲓϩⲱⲃ ⲛⲧⲉⲓϩⲉ .	ⲁⲛⲟⲕ ⲅⲁⲣ ⲉⲛϯϩⲁⲧⲉⲧⲏⲩⲧⲛ ⲁⲛ ϩⲙⲡⲥⲱⲙⲁ . ⲉⲓϩⲁⲧⲉⲧⲏⲩⲧⲛ ⲇⲉ ϩⲙⲡⲉⲡⲛⲉⲩⲙⲁ . ⲁⲓⲟⲩⲱ ⲉⲓⲕⲣⲓⲛⲉ ϩⲱⲥ ⲉⲓϩⲁⲧⲛⲧⲏⲩⲧⲛ ⲙⲡⲉⲛⲧⲁϥⲉⲓⲣⲉ ⲙⲡⲉⲓϩⲱⲃ ⲛⲧⲉⲓϩⲉ .
ⲛⲉ[_]ⲛⲧⲟⲩ ⲕⲉϣⲏⲙ ⲇⲉ ⲛⲧⲃⲧ ⲛⲧⲉⲣⲉϥⲥ[_]ⲟⲩ ⲇⲉ ⲉⲣⲟⲟⲩ ⲁϥⲟⲩⲉϩ[_]ⲁϩⲛⲉ ⲉⲕⲁⲛⲉⲓⲕⲟⲟⲩⲉ [_]ⲁⲣⲱⲟⲩ .	ⲛⲉⲩⲛⲧⲟⲩ ⲕⲉϣⲏⲙ ⲇⲉ ⲛⲧⲃⲧ ⲛⲧⲉⲣⲉϥⲥⲙⲟⲩ ⲇⲉ ⲉⲣⲟⲟⲩ ⲁϥⲟⲩⲉϩⲥⲁϩⲛⲉ ⲉⲕⲁⲛⲉⲓⲕⲟⲟⲩⲉ ϩⲁⲣⲱⲟⲩ .
ⲟⲩⲟⲓ ⲛⲁⲓ[_]ⲡⲁⲧⲧϩⲓⲕⲱⲛ ⲛⲛⲁⲅⲅⲉⲗⲟⲥ [_]	ⲟⲩⲟⲓ ⲛⲁⲓ ⲡⲁⲧⲧϩⲓⲕⲱⲛ ⲛⲛⲁⲅⲅⲉⲗⲟⲥ ·
ⲡⲉϫⲉⲕⲉ[_]ⲩⲁ ⲇⲉ ⲛ[_]ϥ ⲛϩⲏⲧⲛ · ϫⲉⲟⲩ ⲧⲉ ⲧⲙⲛⲧϣⲙⲙⲟ ⲡⲁⲉⲓⲱⲧ ·	ⲡⲉϫⲉⲕⲉⲟⲩⲁ ⲇⲉ ⲛⲁϥ ⲛϩⲏⲧⲛ · ϫⲉⲟⲩ ⲧⲉ ⲧⲙⲛⲧϣⲙⲙⲟ ⲡⲁⲉⲓⲱⲧ ·
ϥⲛⲁϫⲱ[_] ⲉⲃⲟⲗ ⲛⲧⲉⲅⲣⲁⲫⲏ ⲧⲏⲣⲥ ·	ϥⲛⲁϫⲱⲕ ⲉⲃⲟⲗ ⲛⲧⲉⲅⲣⲁⲫⲏ ⲧⲏⲣⲥ ·
ⲁϣ ⲅ[_]ⲣ ⲡ[_]ⲧⲙⲟⲧⲛ ⲉϫⲟⲟⲥ ⲙⲡⲉⲧⲥⲏϭ ϫⲉⲧⲱⲟⲩⲛ ⲛⲅϥⲓⲡⲉⲕϭⲗⲟϭ ⲛⲅⲙⲟⲟϣⲉ ϫⲛⲉϫⲟⲟⲥ ϫⲉⲥ[_]ⲛⲁⲕⲁⲛⲉⲕⲛⲟⲃⲉ ⲛⲁⲕ ⲉⲃ[_]ⲗ	ⲁϣ ⲅⲁⲣ ⲡⲉⲧⲙⲟⲧⲛ ⲉϫⲟⲟⲥ ⲙⲡⲉⲧⲥⲏϭ ϫⲉⲧⲱⲟⲩⲛ ⲛⲅϥⲓⲡⲉⲕϭⲗⲟϭ ⲛⲅⲙⲟⲟϣⲉ ϫⲛⲉϫⲟⲟⲥ ϫⲉⲥⲉⲛⲁⲕⲁⲛⲉⲕⲛⲟⲃⲉ ⲛⲁⲕ ⲉⲃⲟⲗ
ⲉⲩϫⲏⲕ ⲉⲃⲟⲗ ⲛϫⲓⲛϭⲟⲛⲥ ⲛⲓⲙ · ϩⲓⲕⲁⲕⲓⲁ · ϩⲓⲡⲟⲛⲏ[_]ⲓ[_] ϩⲓⲙⲁⲓⲧⲟ ⲛϩⲟⲩⲟ · ⲉⲩⲙ[_][_] ⲛⲗⲁ ϩⲓϩⲱⲧⲃ · ϩ[_]ϯⲧⲱⲛ ϩⲓⲕⲣ[_]ϥ ⲛϩⲏⲧ ⲉϥϩⲟⲟⲩ ⲛⲣⲉϥⲕⲁⲥⲕⲥ ⲛⲣⲉϥⲕⲁⲧⲁⲗⲁⲗ[_]ⲓ · ⲙⲙⲁⲥ[_]ⲛⲟⲩ[_]ⲉ ⲛⲣⲉϥϣⲱⲥ · ⲛϫⲁⲥⲓϩⲏⲧ ⲛⲃⲁⲃⲉⲣⲱⲙⲉ ⲛⲣⲉϥⲕⲱⲧ[_] ⲛⲥⲁⲡⲡⲉⲧϩⲟⲟⲩ ·	ⲉⲩϫⲏⲕ ⲉⲃⲟⲗ ⲛϫⲓⲛϭⲟⲛⲥ ⲛⲓⲙ · ϩⲓⲕⲁⲕⲓⲁ · ϩⲓⲡⲟⲛⲏⲣⲓⲁ ϩⲓⲙⲁⲓⲧⲟ ⲛϩⲟⲩⲟ · ⲉⲩⲙⲉϩ ⲛⲗⲁ ϩⲓϩⲱⲧⲃ · ϩⲓϯⲧⲱⲛ ϩⲓⲕⲣⲟϥ ⲛϩⲏⲧ ⲉϥϩⲟⲟⲩ ⲛⲣⲉϥⲕⲁⲥⲕⲥ ⲛⲣⲉϥⲕⲁⲧⲁⲗⲁⲗⲉⲓ · ⲙⲙⲁⲥⲧⲛⲟⲩⲧⲉ ⲛⲣⲉϥϣⲱⲥ · ⲛϫⲁⲥⲓϩⲏⲧ ⲛⲃⲁⲃⲉⲣⲱⲙⲉ ⲛⲣⲉϥⲕⲱⲧⲉ ⲛⲥⲁⲡⲡⲉⲧϩⲟⲟⲩ ·
